%time,field.header.seq,field.header.stamp,field.header.frame_id,field.angle_min,field.angle_max,field.angle_increment,field.time_increment,field.scan_time,field.range_min,field.range_max,field.ranges0,field.ranges1,field.ranges2,field.ranges3,field.ranges4,field.ranges5,field.ranges6,field.ranges7,field.ranges8,field.ranges9,field.ranges10,field.ranges11,field.ranges12,field.ranges13,field.ranges14,field.ranges15,field.ranges16,field.ranges17,field.ranges18,field.ranges19,field.ranges20,field.ranges21,field.ranges22,field.ranges23,field.ranges24,field.ranges25,field.ranges26,field.ranges27,field.ranges28,field.ranges29,field.ranges30,field.ranges31,field.ranges32,field.ranges33,field.ranges34,field.ranges35,field.ranges36,field.ranges37,field.ranges38,field.ranges39,field.ranges40,field.ranges41,field.ranges42,field.ranges43,field.ranges44,field.ranges45,field.ranges46,field.ranges47,field.ranges48,field.ranges49,field.ranges50,field.ranges51,field.ranges52,field.ranges53,field.ranges54,field.ranges55,field.ranges56,field.ranges57,field.ranges58,field.ranges59,field.ranges60,field.ranges61,field.ranges62,field.ranges63,field.ranges64,field.ranges65,field.ranges66,field.ranges67,field.ranges68,field.ranges69,field.ranges70
1421370944919424985,4255,1421370944919424985,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.125,3.13400006294,3.26300001144,3.43400001526,3.47799992561,3.49000000954,3.64899992943,3.77099990845,3.82100009918,3.83299994469,5.39499998093,5.75299978256,6.15199995041,6.64499998093,6.96999979019,6.91900014877,6.95399999619,0.0,0.0,8.78100013733,8.67800045013,8.57600021362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19000005722,0.0,0.0,0.0,9.77000045776,9.77200031281,9.84300041199,9.91300010681,9.99300003052,0.0,0.0,0.0,0.0,9.94699954987,9.48200035095,9.12699985504,8.87600040436,8.63199996948,8.40100002289,8.18799972534,7.9889998436,7.80700016022,7.62699985504,7.45900011063,7.3060002327,7.15899991989,7.02299976349,6.88899993896,6.76599979401,6.64200019836,6.53100013733,4.80399990082,1.70299994946,6.22300004959,6.13800001144
1421370944986557466,4256,1421370944986557466,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12299990654,3.13100004196,3.26999998093,3.43400001526,3.48200011253,3.49000000954,3.65000009537,3.76799988747,3.81999993324,3.8259999752,5.39400005341,5.74700021744,6.15399980545,6.64599990845,6.96999979019,6.91800022125,6.96400022507,9.36200046539,0.0,8.77900028229,8.68200016022,8.58500003815,0.0,0.0,0.0,8.50599956512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20100021362,0.0,0.0,0.0,9.77000045776,9.76700019836,9.84000015259,9.90900039673,9.98900032043,0.0,0.0,0.0,0.0,9.95199966431,9.47500038147,9.13000011444,8.87899971008,8.63000011444,8.40600013733,8.19299983978,7.98999977112,7.80399990082,7.625,7.46000003815,7.30700016022,7.15999984741,7.01700019836,6.88800001144,6.76399993896,6.64400005341,6.52899980545,3.42600011826,4.69099998474,6.22100019455,6.132999897
1421370945053148778,4257,1421370945053148778,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12299990654,3.13000011444,3.27300000191,3.43400001526,3.48399996758,3.49099993706,3.65000009537,3.76999998093,3.8180000782,3.82999992371,5.38899993896,5.74599981308,6.14699983597,6.64200019836,6.96500015259,6.91699981689,6.94899988174,7.56199979782,0.0,8.78699970245,8.68099975586,8.57999992371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74800014496,0.0,0.0,0.0,9.77299976349,9.76500034332,9.84099960327,9.91499996185,9.99600028992,0.0,0.0,0.0,0.0,9.94499969482,9.49100017548,9.14099979401,8.87899971008,8.64000034332,8.40499973297,8.19600009918,7.99300003052,7.80700016022,7.63500022888,7.46400022507,7.30700016022,7.16099977493,7.02199983597,6.88899993896,6.76499986649,6.65000009537,6.52899980545,3.42100000381,1.71099996567,6.22499990463,6.13899993896
1421370945119696182,4258,1421370945119696182,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.125,3.13400006294,3.27200007439,3.43300008774,3.48300004005,3.49000000954,3.65599989891,3.76799988747,3.81999993324,3.8220000267,5.39200019836,5.74399995804,6.14699983597,6.64099979401,6.96899986267,6.92199993134,6.95800018311,7.56799983978,0.0,8.77900028229,8.68200016022,8.57699966431,0.0,0.0,0.0,8.55200004578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72399997711,0.0,0.0,0.0,9.77000045776,9.77099990845,9.84200000763,9.91499996185,9.98900032043,0.0,0.0,0.0,0.0,9.95100021362,9.47399997711,9.13799953461,8.87100028992,8.63199996948,8.39799976349,8.19299983978,7.992000103,7.8060002327,7.63100004196,7.46799993515,7.30800008774,7.16499996185,7.02099990845,6.88800001144,6.76300001144,6.64400005341,6.53499984741,4.80399990082,1.72300004959,6.22599983215,6.1360001564
1421370945186093918,4259,1421370945186093918,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.1210000515,3.13800001144,3.26900005341,3.43499994278,3.47900009155,3.48600006104,3.65300011635,3.76900005341,3.82299995422,3.82800006866,5.39300012589,5.74499988556,6.15700006485,6.63800001144,6.97100019455,6.91800022125,6.95499992371,0.0,0.0,8.78100013733,8.67800045013,8.57699966431,0.0,0.0,0.0,8.54699993134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73099994659,0.0,0.0,0.0,9.77000045776,9.77299976349,9.84200000763,9.9139995575,9.99300003052,0.0,0.0,0.0,0.0,9.95100021362,9.49199962616,9.13899993896,8.86400032043,8.63300037384,8.40600013733,8.19499969482,7.99300003052,7.80000019073,7.62699985504,7.46099996567,7.3060002327,7.16300010681,7.02199983597,6.8860001564,6.7610001564,6.64499998093,6.53299999237,3.39100003242,3.40000009537,6.22800016403,6.132999897
1421370945252806795,4260,1421370945252806795,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12400007248,3.13400006294,3.26999998093,3.43300008774,3.48000001907,3.48600006104,3.65100002289,3.76699995995,3.8220000267,3.81999993324,5.39200019836,5.73600006104,6.15799999237,6.64300012589,6.97399997711,6.92100000381,6.95699977875,7.56300020218,0.0,8.77999973297,8.68400001526,8.57299995422,0.0,0.0,0.0,8.54699993134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42100000381,0.0,0.0,0.0,9.76799964905,9.77600002289,9.83800029755,9.91499996185,9.99300003052,0.0,0.0,0.0,0.0,9.95300006866,9.48099994659,9.13399982452,8.8719997406,8.63399982452,8.40100002289,8.18799972534,7.992000103,7.80000019073,7.62099981308,7.46400022507,7.3029999733,7.15999984741,7.02099990845,6.88899993896,6.76800012589,6.64400005341,6.53100013733,4.80499982834,3.37299990654,6.22700023651,6.13500022888
1421370945319312065,4261,1421370945319312065,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.11999988556,3.13499999046,3.26799988747,3.42899990082,3.48200011253,3.492000103,3.65100002289,3.76799988747,3.81999993324,3.82299995422,5.38500022888,5.74599981308,6.14400005341,6.64499998093,6.96799993515,6.92000007629,6.95499992371,9.37399959564,0.0,8.77799987793,8.68500041962,8.57299995422,0.0,0.0,0.0,8.52999973297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21000003815,0.0,0.0,0.0,9.77299976349,9.77000045776,9.84000015259,9.91600036621,9.99199962616,0.0,0.0,0.0,0.0,9.94699954987,9.48799991608,9.13899993896,8.86999988556,8.63099956512,8.40699958801,8.1829996109,7.98799991608,7.8060002327,7.63199996948,7.45900011063,7.30200004578,7.15700006485,7.02099990845,6.88899993896,6.76800012589,6.64499998093,6.53299999237,4.8060002327,1.72300004959,6.22499990463,6.132999897
1421370945386095843,4262,1421370945386095843,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.1210000515,3.13499999046,3.26600003242,3.43600010872,3.48300004005,3.49099993706,3.65599989891,3.76799988747,3.82100009918,3.82699990273,5.39499998093,5.74900007248,6.14799976349,6.63199996948,6.96999979019,6.91499996185,6.95300006866,7.57399988174,0.0,8.77999973297,8.68200016022,8.57900047302,0.0,0.0,0.0,8.52299976349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73900032043,0.0,0.0,0.0,9.76599979401,9.76799964905,9.84000015259,9.9139995575,9.99100017548,0.0,0.0,0.0,0.0,9.94699954987,9.49199962616,9.14000034332,8.86900043488,8.62899971008,8.40499973297,8.19099998474,7.9889998436,7.80499982834,7.63500022888,7.46299982071,7.30200004578,7.16400003433,7.02299976349,6.88800001144,6.76499986649,6.64599990845,6.53299999237,4.80499982834,4.69799995422,6.22700023651,6.13399982452
1421370945452806220,4263,1421370945452806220,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12299990654,3.13499999046,3.2650001049,3.4319999218,3.48099994659,3.48699998856,3.65199995041,3.76699995995,3.81999993324,3.83299994469,5.382999897,5.74499988556,6.14499998093,6.64099979401,6.96600008011,6.91800022125,6.95200014114,7.57299995422,0.0,8.77999973297,8.6829996109,8.58100032806,0.0,0.0,0.0,8.51399993896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16499996185,0.0,0.0,0.0,9.77000045776,9.76900005341,9.84599971771,9.91499996185,9.98999977112,0.0,0.0,0.0,0.0,9.94499969482,9.48299980164,9.14000034332,8.875,8.63099956512,8.40799999237,8.19099998474,7.99700021744,7.8060002327,7.62599992752,7.46400022507,7.3060002327,7.15600013733,7.01800012589,6.88700008392,6.76700019836,6.64499998093,6.52899980545,4.8060002327,3.382999897,6.22499990463,6.132999897
1421370945519562020,4264,1421370945519562020,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.125,3.132999897,3.26600003242,3.43499994278,3.48099994659,3.49099993706,3.65100002289,3.76699995995,3.82299995422,3.8259999752,5.39599990845,5.74300003052,6.14599990845,6.632999897,6.97100019455,6.92000007629,6.96099996567,7.5529999733,0.0,8.77999973297,8.68400001526,8.57400035858,0.0,0.0,0.0,8.47399997711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16900014877,0.0,0.0,0.0,9.76500034332,9.77299976349,9.83699989319,9.9139995575,9.98700046539,0.0,0.0,0.0,0.0,9.95400047302,9.49300003052,9.13700008392,8.87899971008,8.63399982452,8.40600013733,8.19400024414,7.99300003052,7.80200004578,7.63100004196,7.46199989319,7.3060002327,7.15600013733,7.02099990845,6.88899993896,6.76599979401,6.64200019836,6.53399991989,1.72800004482,4.69299983978,6.22499990463,6.14099979401
1421370945586218052,4265,1421370945586218052,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.1210000515,3.13100004196,3.26600003242,3.43600010872,3.47900009155,3.48900008202,3.64899992943,3.76699995995,3.81999993324,3.82100009918,5.39200019836,5.73799991608,6.15299987793,6.64400005341,6.96899986267,6.91699981689,6.95699977875,7.57600021362,0.0,8.77700042725,8.67700004578,8.57600021362,0.0,0.0,0.0,8.46300029755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40899991989,0.0,0.0,0.0,9.77600002289,9.77200031281,9.84200000763,9.9139995575,9.99300003052,0.0,0.0,0.0,0.0,9.95600032806,9.47999954224,9.13500022888,8.87399959564,8.6280002594,8.40299987793,8.1890001297,7.992000103,7.80200004578,7.63100004196,7.46099996567,7.3060002327,7.15799999237,7.02199983597,6.88800001144,6.7610001564,6.64400005341,6.52600002289,4.8109998703,4.6939997673,6.22499990463,6.13399982452
1421370945652810228,4266,1421370945652810228,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12400007248,3.132999897,3.26999998093,3.43099999428,3.47799992561,3.48699998856,3.65000009537,3.76900005341,3.82100009918,3.82500004768,5.3860001564,5.74300003052,6.15299987793,6.63700008392,6.96600008011,6.91599988937,6.95200014114,7.57899999619,0.0,8.77900028229,8.67899990082,8.57499980927,0.0,0.0,0.0,8.43000030518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40199995041,0.0,0.0,0.0,9.77099990845,9.77600002289,9.84000015259,9.91899967194,9.99800014496,0.0,0.0,0.0,0.0,9.95100021362,9.48200035095,9.13700008392,8.8719997406,8.63000011444,8.40699958801,8.18799972534,7.99499988556,7.80399990082,7.63199996948,7.46700000763,7.30200004578,7.16099977493,7.01900005341,6.88800001144,6.76300001144,6.64300012589,6.53499984741,4.80900001526,4.69600009918,6.22800016403,6.14099979401
1421370945719439209,4267,1421370945719439209,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.11899995804,3.13100004196,3.26600003242,3.43300008774,3.47900009155,3.49099993706,3.64599990845,3.76699995995,3.81699991226,3.82899999619,5.38800001144,5.73999977112,6.15100002289,6.64300012589,6.96999979019,6.91699981689,6.95300006866,7.5720000267,0.0,8.77700042725,8.68400001526,8.57999992371,0.0,0.0,0.0,8.41300010681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76900005341,9.77099990845,9.83899974823,9.91100025177,9.98900032043,0.0,0.0,0.0,0.0,9.95199966431,9.47799968719,9.13199996948,8.8780002594,8.63399982452,8.40100002289,8.1890001297,7.99800014496,7.8029999733,7.62799978256,7.46700000763,7.30499982834,7.15399980545,7.01999998093,6.89200019836,6.76800012589,6.64799976349,6.53599977493,4.8029999733,4.69199991226,6.22300004959,6.13800001144
1421370945786185359,4268,1421370945786185359,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12400007248,3.13599991798,3.27300000191,3.43400001526,3.48099994659,3.48699998856,3.65400004387,3.77200007439,3.82299995422,3.83200001717,5.39499998093,5.74499988556,6.15000009537,6.64900016785,6.96500015259,6.91400003433,6.95300006866,0.0,0.0,8.77299976349,8.6829996109,8.56599998474,0.0,0.0,0.0,8.38799953461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99599981308,0.0,0.0,0.0,9.76900005341,9.76900005341,9.84099960327,9.92000007629,9.98900032043,0.0,0.0,0.0,0.0,9.95100021362,9.47700023651,9.13500022888,8.87699985504,8.63000011444,8.40499973297,8.1829996109,7.98699998856,7.80200004578,7.62699985504,7.46099996567,7.30200004578,7.15899991989,7.01900005341,6.88500022888,6.76399993896,6.64200019836,6.53100013733,4.80900001526,4.6939997673,6.22599983215,6.1360001564
1421370945852804145,4269,1421370945852804145,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.125,3.13499999046,3.26900005341,3.43300008774,3.48099994659,3.49000000954,3.65400004387,3.76900005341,3.81999993324,3.82500004768,5.38999986649,5.73699998856,6.15399980545,6.64400005341,6.96899986267,6.92000007629,6.95200014114,9.37699985504,0.0,8.7889995575,8.67800045013,8.57499980927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1810002327,0.0,0.0,0.0,9.77799987793,9.77499961853,9.83699989319,9.91300010681,9.99100017548,0.0,0.0,0.0,0.0,9.96199989319,9.48799991608,9.13599967957,8.875,8.62899971008,8.40499973297,8.1920003891,7.992000103,7.80399990082,7.62900018692,7.46600008011,7.30399990082,7.15899991989,7.01900005341,6.88700008392,6.76499986649,6.64300012589,6.53100013733,3.41400003433,6.32700014114,6.22900009155,6.132999897
1421370945919309218,4270,1421370945919309218,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12400007248,3.13400006294,3.27200007439,3.43400001526,3.48099994659,3.48600006104,3.65799999237,3.77099990845,3.81900000572,3.81399989128,5.38800001144,5.75400018692,6.15199995041,6.65299987793,6.96899986267,6.91499996185,6.96099996567,7.57399988174,0.0,8.78100013733,8.67700004578,8.58100032806,0.0,0.0,0.0,8.32400035858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1779999733,0.0,0.0,0.0,9.77400016785,9.77200031281,9.84399986267,9.91100025177,9.99499988556,0.0,0.0,0.0,0.0,9.95100021362,9.48200035095,9.13899993896,8.87300014496,8.63399982452,8.40100002289,8.18500041962,7.99100017548,7.79899978638,7.63100004196,7.46199989319,7.3060002327,7.16099977493,7.01800012589,6.88899993896,6.76599979401,6.64699983597,6.53100013733,4.80800008774,4.70200014114,6.22700023651,6.13399982452
1421370945986166081,4271,1421370945986166081,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12299990654,3.13199996948,3.26799988747,3.43300008774,3.48099994659,3.49300003052,3.66199994087,3.77099990845,3.82500004768,3.8180000782,5.39599990845,5.73699998856,6.15600013733,6.64599990845,6.96999979019,6.91599988937,6.95699977875,0.0,0.0,8.77900028229,8.67899990082,8.57299995422,0.0,0.0,0.0,8.28199958801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74899959564,0.0,0.0,0.0,9.76900005341,9.77299976349,9.84200000763,9.9139995575,9.99400043488,0.0,0.0,0.0,0.0,9.94299983978,9.47700023651,9.13099956512,8.86800003052,8.63199996948,8.39999961853,8.1859998703,7.992000103,7.80499982834,7.62300014496,7.46600008011,7.30900001526,7.15700006485,7.01900005341,6.88800001144,6.76300001144,6.64499998093,6.53399991989,3.41400003433,4.69000005722,6.22499990463,6.132999897
1421370946052659594,4272,1421370946052659594,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.125,3.13499999046,3.26799988747,3.43000006676,3.48099994659,3.49000000954,3.65400004387,3.77200007439,3.82399988174,3.82299995422,5.382999897,5.74399995804,6.14900016785,6.63700008392,6.96799993515,6.91699981689,6.96500015259,7.58099985123,0.0,8.77999973297,8.68000030518,8.57800006866,0.0,0.0,0.0,8.2530002594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76799964905,9.76900005341,9.84099960327,9.91499996185,9.99100017548,0.0,0.0,0.0,0.0,9.95499992371,9.48600006104,9.13700008392,8.87899971008,8.63500022888,8.40600013733,8.19600009918,7.9889998436,7.80800008774,7.62799978256,7.46600008011,7.30700016022,7.15799999237,7.02099990845,6.88800001144,6.76499986649,6.64900016785,6.53499984741,4.8060002327,3.36500000954,6.22599983215,6.13700008392
1421370946119664074,4273,1421370946119664074,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.1210000515,3.13400006294,3.26999998093,3.43700003624,3.47900009155,3.48900008202,3.65400004387,3.77099990845,3.82399988174,3.83200001717,5.39200019836,5.7389998436,6.15000009537,6.63800001144,6.96600008011,6.91800022125,6.96000003815,7.58300018311,0.0,8.78199958801,8.6859998703,8.57999992371,0.0,0.0,0.0,8.19999980927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18300008774,0.0,0.0,0.0,9.76599979401,9.77099990845,9.84399986267,9.91300010681,9.99199962616,0.0,0.0,0.0,0.0,9.94600009918,9.48099994659,9.13500022888,8.875,8.62899971008,8.40299987793,8.19099998474,7.98999977112,7.8060002327,7.63100004196,7.45900011063,7.30499982834,7.15299987793,7.02099990845,6.88500022888,6.76200008392,6.64499998093,6.53000020981,4.8029999733,4.69199991226,6.22599983215,6.13800001144
1421370946186169158,4274,1421370946186169158,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12400007248,3.13599991798,3.27099990845,3.4279999733,3.48200011253,3.492000103,3.65400004387,3.77099990845,3.81999993324,3.82299995422,5.38899993896,5.74300003052,6.14900016785,6.64499998093,6.96999979019,6.91800022125,6.94899988174,7.57999992371,0.0,8.77900028229,8.68400001526,8.57199954987,0.0,0.0,0.0,8.16499996185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96799993515,0.0,0.0,0.0,9.76900005341,9.77099990845,9.83699989319,9.91499996185,9.99400043488,0.0,0.0,0.0,0.0,9.95699977875,9.47900009155,9.14000034332,8.875,8.63399982452,8.40100002289,8.1920003891,7.99300003052,7.80399990082,7.62699985504,7.46199989319,7.30999994278,7.15899991989,7.01900005341,6.88800001144,6.76499986649,6.64599990845,6.53299999237,4.8060002327,1.7120000124,6.22399997711,6.1360001564
1421370946253049442,4275,1421370946253049442,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12299990654,3.13700008392,3.27099990845,3.44000005722,3.48000001907,3.48799991608,3.65100002289,3.76399993896,3.8220000267,3.82800006866,5.39300012589,5.74599981308,6.15100002289,6.64300012589,6.96899986267,6.91599988937,6.95499992371,7.57000017166,0.0,8.78100013733,8.68000030518,8.57699966431,0.0,0.0,0.0,8.1280002594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74400043488,0.0,0.0,0.0,9.77200031281,9.76900005341,9.84000015259,9.91699981689,9.99199962616,0.0,0.0,0.0,0.0,9.94299983978,9.48299980164,9.13399982452,8.87300014496,8.63399982452,8.40400028229,8.18700027466,7.98999977112,7.80499982834,7.62900018692,7.46600008011,7.3060002327,7.15700006485,7.01900005341,6.88899993896,6.76200008392,6.64300012589,6.52899980545,4.80399990082,3.36800003052,6.23199987411,6.13500022888
1421370946319291283,4276,1421370946319291283,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.11999988556,3.13000011444,3.27200007439,3.43300008774,3.48099994659,3.48900008202,3.65300011635,3.76799988747,3.81999993324,3.82100009918,5.38500022888,5.74399995804,6.15299987793,6.64099979401,6.96999979019,6.91800022125,6.96199989319,7.57899999619,0.0,8.77799987793,8.68400001526,8.58300018311,0.0,0.0,0.0,8.09799957275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18300008774,0.0,0.0,0.0,9.76900005341,9.77299976349,9.84099960327,9.92000007629,9.98999977112,0.0,0.0,0.0,0.0,9.93999958038,9.48700046539,9.13199996948,8.875,8.6280002594,8.40100002289,8.18400001526,7.9889998436,7.80000019073,7.62900018692,7.46600008011,7.29799985886,7.16099977493,7.01599979401,6.88899993896,6.76200008392,6.64499998093,6.53100013733,4.80399990082,1.73199999332,6.22900009155,6.132999897
1421370946386549154,4277,1421370946386549154,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12199997902,3.13700008392,3.27399992943,3.43799996376,3.48200011253,3.49099993706,3.65599989891,3.76999998093,3.8220000267,3.81900000572,5.39200019836,5.742000103,6.15000009537,6.64699983597,6.96500015259,6.91300010681,6.95399999619,0.0,0.0,8.77999973297,8.67800045013,8.57699966431,0.0,0.0,0.0,9.91699981689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74100017548,0.0,0.0,0.0,9.77400016785,9.77400016785,9.84099960327,9.91800022125,9.98999977112,0.0,0.0,0.0,0.0,9.94699954987,9.47900009155,9.13599967957,8.86499977112,8.62899971008,8.39700031281,8.1829996109,7.98699998856,7.79699993134,7.62400007248,7.46000003815,7.3060002327,7.15799999237,7.01599979401,6.88700008392,6.76599979401,6.64300012589,6.53499984741,4.80200004578,4.68699979782,6.22599983215,6.132999897
1421370946453179794,4278,1421370946453179794,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.11999988556,3.132999897,3.26900005341,3.43099999428,3.47699999809,3.49000000954,3.65499997139,3.77099990845,3.81699991226,3.83299994469,5.38999986649,5.74100017548,6.15000009537,6.63999986649,6.96600008011,6.91499996185,6.95499992371,7.58400011063,0.0,8.77700042725,8.68099975586,8.57299995422,0.0,0.0,9.97900009155,9.9420003891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74600028992,0.0,0.0,0.0,9.76700019836,9.77200031281,9.83899974823,9.91800022125,9.99199962616,0.0,0.0,0.0,0.0,9.95800018311,9.48600006104,9.13899993896,8.8780002594,8.63599967957,8.40699958801,8.1890001297,7.992000103,7.80399990082,7.62400007248,7.46899986267,7.3060002327,7.15500020981,7.02199983597,6.88700008392,6.76599979401,6.64499998093,6.53499984741,4.80800008774,1.7120000124,6.22700023651,6.132999897
1421370946519417906,4279,1421370946519417906,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12299990654,3.132999897,3.26699995995,3.42899990082,3.47900009155,3.4849998951,3.64800000191,3.76799988747,3.81999993324,3.83100008965,5.38999986649,5.73699998856,6.14799976349,6.64400005341,6.97100019455,6.91599988937,6.94999980927,7.57100009918,0.0,8.77999973297,8.68099975586,8.57800006866,0.0,0.0,9.92300033569,9.98400020599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77000045776,9.77099990845,9.84200000763,9.91300010681,9.99199962616,0.0,0.0,0.0,0.0,9.95199966431,9.49100017548,9.13700008392,8.87100028992,8.63000011444,8.39999961853,8.19299983978,7.99900007248,7.80200004578,7.62900018692,7.46099996567,7.3109998703,7.16400003433,7.01599979401,6.8860001564,6.76399993896,6.64300012589,6.53200006485,4.80800008774,4.69000005722,6.22599983215,6.13800001144
1421370946586172622,4280,1421370946586172622,laser,-0.523598790169,0.698131680489,0.0174532923847,0.000185185184819,0.0666666701436,0.0500000007451,10.0,3.12299990654,3.13499999046,3.26699995995,3.43300008774,3.47699999809,3.48300004005,3.65300011635,3.76900005341,3.81999993324,3.81999993324,5.39099979401,5.73999977112,6.14699983597,6.64499998093,6.96899986267,6.92000007629,6.95100021362,7.59999990463,0.0,8.77400016785,8.68200016022,8.58199977875,0.0,0.0,9.82999992371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19500017166,0.0,0.0,0.0,9.77400016785,9.77099990845,9.84300041199,9.92300033569,9.99300003052,0.0,0.0,0.0,0.0,9.95499992371,9.47900009155,9.12899971008,8.87300014496,8.62699985504,8.40499973297,8.18700027466,7.99499988556,7.80200004578,7.62599992752,7.46999979019,7.30399990082,7.15799999237,7.01900005341,6.882999897,6.76200008392,6.64599990845,6.53100013733,4.80499982834,4.6939997673,6.22800016403,6.1360001564
